title,category,skills,level,description
Mid-level Product Manager,Product & Management,Agile; Jira; Stakeholder Management; Market Research; Prioritization; User Stories,Mid-level,"We are seeking a Mid-level Product Manager to join our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Agile, Jira, Stakeholder Management, Market Research, Prioritization, User Stories. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Intern Data Analyst,Data & AI,Statistics; Tableau; Data Cleaning; Power BI; Pandas; Excel; Python,Intern,"We are seeking a Intern Data Analyst to join our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Statistics, Tableau, Data Cleaning, Power BI, Pandas, Excel, Python. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Social Media Manager,Marketing,Community Management; Social Media; Canva; Scheduling Tools; Branding,Junior,"We are seeking a Junior Social Media Manager to join our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in Community Management, Social Media, Canva, Scheduling Tools, Branding. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Junior Security Engineer,Cloud & Infrastructure,Python; Firewalls; OWASP; Network Security; Penetration Testing; Cybersecurity,Junior,"We are seeking a Junior Security Engineer to join our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Python, Firewalls, OWASP, Network Security, Penetration Testing, Cybersecurity. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior Cloud Engineer,Cloud & Infrastructure,Networking; Monitoring; CI/CD; Python; Kubernetes,Senior,"We are seeking a Senior Cloud Engineer to join our Healthcare team. The ideal candidate has 6-10 years of experience and is proficient in Networking, Monitoring, CI/CD, Python, Kubernetes. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Lead Business Analyst,Business,Agile; Communication; Requirements Gathering; Stakeholder Management; Documentation,Lead,"We are seeking a Lead Business Analyst to join our Startup team. The ideal candidate has 8-14 years of experience and is proficient in Agile, Communication, Requirements Gathering, Stakeholder Management, Documentation. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Junior Cloud Architect,Cloud & Infrastructure,Kubernetes; Networking; AWS; Terraform; Security; System Design,Junior,"We are seeking a Junior Cloud Architect to join our EdTech team. The ideal candidate has 1-3 years of experience and is proficient in Kubernetes, Networking, AWS, Terraform, Security, System Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Principal Cloud Architect,Cloud & Infrastructure,AWS; System Design; Networking; Kubernetes; Cost Optimization; Terraform,Principal,"We are seeking a Principal Cloud Architect to join our Gaming team. The ideal candidate has 12-20 years of experience and is proficient in AWS, System Design, Networking, Kubernetes, Cost Optimization, Terraform. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Mid-level Product Manager,Product & Management,Communication; Roadmapping; User Stories; Stakeholder Management; Jira; Analytics,Mid-level,"We are seeking a Mid-level Product Manager to join our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Communication, Roadmapping, User Stories, Stakeholder Management, Jira, Analytics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Senior Cloud Engineer,Cloud & Infrastructure,Linux; Networking; Docker; Kubernetes; CloudFormation; Monitoring,Senior,"We are seeking a Senior Cloud Engineer to join our Startup team. The ideal candidate has 6-10 years of experience and is proficient in Linux, Networking, Docker, Kubernetes, CloudFormation, Monitoring. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior Full Stack Developer,Software Engineering,Git; Node.js; REST APIs; Docker; MongoDB,Senior,"We are seeking a Senior Full Stack Developer to join our Enterprise team. The ideal candidate has 6-10 years of experience and is proficient in Git, Node.js, REST APIs, Docker, MongoDB. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Scrum Master,Product & Management,Agile; Communication; Servant Leadership; Retrospectives; Coaching; Kanban,Intern,"We are seeking a Intern Scrum Master to join our Enterprise team. The ideal candidate has 0-1 years of experience and is proficient in Agile, Communication, Servant Leadership, Retrospectives, Coaching, Kanban. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Intern HR Specialist,Business,Communication; Conflict Resolution; Compliance; HRIS; Recruitment,Intern,"We are seeking a Intern HR Specialist to join our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Communication, Conflict Resolution, Compliance, HRIS, Recruitment. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Senior Operations Manager,Business,Six Sigma; Budgeting; Communication; Operations Management; Supply Chain,Senior,"We are seeking a Senior Operations Manager to join our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in Six Sigma, Budgeting, Communication, Operations Management, Supply Chain. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Mid-level Site Reliability Engineer,Software Engineering,Grafana; Prometheus; Go; Kubernetes; Terraform; Linux,Mid-level,"We are seeking a Mid-level Site Reliability Engineer to join our Gaming team. The ideal candidate has 3-6 years of experience and is proficient in Grafana, Prometheus, Go, Kubernetes, Terraform, Linux. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Cloud Engineer,Cloud & Infrastructure,CI/CD; Terraform; Python; Monitoring; Linux; Networking; CloudFormation,Intern,"We are seeking a Intern Cloud Engineer to join our Startup team. The ideal candidate has 0-1 years of experience and is proficient in CI/CD, Terraform, Python, Monitoring, Linux, Networking, CloudFormation. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior NLP Engineer,Data & AI,Deep Learning; Text Mining; Python; Tokenization; NLP; spaCy,Senior,"We are seeking a Senior NLP Engineer to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Deep Learning, Text Mining, Python, Tokenization, NLP, spaCy. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Social Media Manager,Marketing,Analytics; Engagement; Branding; Content Creation; Campaign Management; Social Media; Community Management,Junior,"We are seeking a Junior Social Media Manager to join our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Analytics, Engagement, Branding, Content Creation, Campaign Management, Social Media, Community Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Principal Content Strategist,Marketing,Storytelling; Brand Voice; Social Media; Analytics; Copywriting; Content Marketing,Principal,"We are seeking a Principal Content Strategist to join our E-commerce team. The ideal candidate has 12-20 years of experience and is proficient in Storytelling, Brand Voice, Social Media, Analytics, Copywriting, Content Marketing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Lead DevOps Engineer,Software Engineering,Terraform; Docker; CI/CD; Bash; Monitoring,Lead,"We are seeking a Lead DevOps Engineer to join our Startup team. The ideal candidate has 8-14 years of experience and is proficient in Terraform, Docker, CI/CD, Bash, Monitoring. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Mobile Developer,Software Engineering,REST APIs; Git; Kotlin; Android SDK; React Native; Swift,Intern,"We are seeking a Intern Mobile Developer to join our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in REST APIs, Git, Kotlin, Android SDK, React Native, Swift. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior Backend Developer,Software Engineering,GraphQL; Redis; Microservices; SQL; Spring Boot,Senior,"We are seeking a Senior Backend Developer to join our EdTech team. The ideal candidate has 6-10 years of experience and is proficient in GraphQL, Redis, Microservices, SQL, Spring Boot. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Principal Graphic Designer,Design,Print Design; Photoshop; Typography; Branding; InDesign,Principal,"We are seeking a Principal Graphic Designer to join our Healthcare team. The ideal candidate has 12-20 years of experience and is proficient in Print Design, Photoshop, Typography, Branding, InDesign. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Lead Cloud Engineer,Cloud & Infrastructure,CloudFormation; Kubernetes; AWS; Terraform; Python; Networking; Docker,Lead,"We are seeking a Lead Cloud Engineer to join our SaaS team. The ideal candidate has 8-14 years of experience and is proficient in CloudFormation, Kubernetes, AWS, Terraform, Python, Networking, Docker. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Junior Graphic Designer,Design,InDesign; Photoshop; Branding; Print Design; Creativity,Junior,"We are seeking a Junior Graphic Designer to join our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in InDesign, Photoshop, Branding, Print Design, Creativity. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Principal Operations Manager,Business,Process Improvement; Lean; Supply Chain; Communication; Analytics,Principal,"We are seeking a Principal Operations Manager to join our E-commerce team. The ideal candidate has 12-20 years of experience and is proficient in Process Improvement, Lean, Supply Chain, Communication, Analytics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Principal Database Administrator,Cloud & Infrastructure,Security; Linux; MySQL; Oracle; Performance Tuning; Backup & Recovery,Principal,"We are seeking a Principal Database Administrator to join our Gaming team. The ideal candidate has 12-20 years of experience and is proficient in Security, Linux, MySQL, Oracle, Performance Tuning, Backup & Recovery. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Mid-level QA Engineer,Software Engineering,Selenium; Test Automation; Manual Testing; Cypress; Jira; JUnit,Mid-level,"We are seeking a Mid-level QA Engineer to join our Startup team. The ideal candidate has 3-6 years of experience and is proficient in Selenium, Test Automation, Manual Testing, Cypress, Jira, JUnit. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior Mobile Developer,Software Engineering,Firebase; Git; Swift; Flutter; React Native,Senior,"We are seeking a Senior Mobile Developer to join our Fintech team. The ideal candidate has 6-10 years of experience and is proficient in Firebase, Git, Swift, Flutter, React Native. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Network Engineer,Cloud & Infrastructure,TCP/IP; VPN; Routing; DNS; Firewalls,Intern,"We are seeking a Intern Network Engineer to join our Enterprise team. The ideal candidate has 0-1 years of experience and is proficient in TCP/IP, VPN, Routing, DNS, Firewalls. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Lead Data Analyst,Data & AI,Power BI; A/B Testing; SQL; Pandas; Python; Statistics; Data Cleaning,Lead,"We are seeking a Lead Data Analyst to join our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in Power BI, A/B Testing, SQL, Pandas, Python, Statistics, Data Cleaning. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Mid-level HR Specialist,Business,Conflict Resolution; Payroll; Communication; Training; Employee Relations; Compliance,Mid-level,"We are seeking a Mid-level HR Specialist to join our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in Conflict Resolution, Payroll, Communication, Training, Employee Relations, Compliance. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Lead Game Developer,Software Engineering,Optimization; Physics; C++; 3D Math; Shaders; Unreal Engine; OpenGL,Lead,"We are seeking a Lead Game Developer to join our Enterprise team. The ideal candidate has 8-14 years of experience and is proficient in Optimization, Physics, C++, 3D Math, Shaders, Unreal Engine, OpenGL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Lead Graphic Designer,Design,InDesign; Typography; Branding; Illustrator; Photoshop; Layout Design,Lead,"We are seeking a Lead Graphic Designer to join our Healthcare team. The ideal candidate has 8-14 years of experience and is proficient in InDesign, Typography, Branding, Illustrator, Photoshop, Layout Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Junior Operations Manager,Business,Six Sigma; Process Improvement; Budgeting; Lean; Leadership,Junior,"We are seeking a Junior Operations Manager to join our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in Six Sigma, Process Improvement, Budgeting, Lean, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Lead Product Manager,Product & Management,Prioritization; Roadmapping; Analytics; Stakeholder Management; Market Research; Agile,Lead,"We are seeking a Lead Product Manager to join our Startup team. The ideal candidate has 8-14 years of experience and is proficient in Prioritization, Roadmapping, Analytics, Stakeholder Management, Market Research, Agile. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Junior Business Intelligence Analyst,Data & AI,Data Warehousing; DAX; Python; Excel; SQL,Junior,"We are seeking a Junior Business Intelligence Analyst to join our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Data Warehousing, DAX, Python, Excel, SQL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Intern Sales Engineer,Business,Negotiation; APIs; Solution Design; Presentations; Technical Sales; Customer Success,Intern,"We are seeking a Intern Sales Engineer to join our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in Negotiation, APIs, Solution Design, Presentations, Technical Sales, Customer Success. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Senior Operations Manager,Business,Analytics; Communication; Lean; Vendor Management; Leadership; Six Sigma; Operations Management,Senior,"We are seeking a Senior Operations Manager to join our Enterprise team. The ideal candidate has 6-10 years of experience and is proficient in Analytics, Communication, Lean, Vendor Management, Leadership, Six Sigma, Operations Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Senior Program Manager,Product & Management,Risk Management; Agile; Reporting; Strategy; Leadership,Senior,"We are seeking a Senior Program Manager to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Risk Management, Agile, Reporting, Strategy, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Principal Business Intelligence Analyst,Data & AI,SQL; Tableau; Reporting; Power BI; ETL; Data Warehousing,Principal,"We are seeking a Principal Business Intelligence Analyst to join our Fintech team. The ideal candidate has 12-20 years of experience and is proficient in SQL, Tableau, Reporting, Power BI, ETL, Data Warehousing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Lead UX Designer,Design,Information Architecture; Journey Mapping; Personas; Accessibility; User Research; Usability Testing; Figma,Lead,"We are seeking a Lead UX Designer to join our E-commerce team. The ideal candidate has 8-14 years of experience and is proficient in Information Architecture, Journey Mapping, Personas, Accessibility, User Research, Usability Testing, Figma. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Lead Game Developer,Software Engineering,Physics; OpenGL; Unity; C#; 3D Math; C++; Optimization,Lead,"We are seeking a Lead Game Developer to join our EdTech team. The ideal candidate has 8-14 years of experience and is proficient in Physics, OpenGL, Unity, C#, 3D Math, C++, Optimization. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior Interaction Designer,Design,Motion Design; User Research; Figma; UX Design; Interaction Design,Senior,"We are seeking a Senior Interaction Designer to join our EdTech team. The ideal candidate has 6-10 years of experience and is proficient in Motion Design, User Research, Figma, UX Design, Interaction Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Lead Frontend Developer,Software Engineering,Jest; React; Webpack; TypeScript; CSS; JavaScript; Accessibility,Lead,"We are seeking a Lead Frontend Developer to join our E-commerce team. The ideal candidate has 8-14 years of experience and is proficient in Jest, React, Webpack, TypeScript, CSS, JavaScript, Accessibility. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Product Owner,Product & Management,Scrum; Backlog Management; Stakeholder Management; Prioritization; Communication; Roadmapping; User Stories,Junior,"We are seeking a Junior Product Owner to join our SaaS team. The ideal candidate has 1-3 years of experience and is proficient in Scrum, Backlog Management, Stakeholder Management, Prioritization, Communication, Roadmapping, User Stories. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Lead Business Analyst,Business,Data Analysis; Stakeholder Management; Process Modeling; UML; Excel; SQL,Lead,"We are seeking a Lead Business Analyst to join our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in Data Analysis, Stakeholder Management, Process Modeling, UML, Excel, SQL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Senior Graphic Designer,Design,Layout Design; Photoshop; Typography; Creativity; Adobe XD,Senior,"We are seeking a Senior Graphic Designer to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Layout Design, Photoshop, Typography, Creativity, Adobe XD. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Lead NLP Engineer,Data & AI,Python; BERT; spaCy; NLP; Deep Learning; Transformers; Machine Learning,Lead,"We are seeking a Lead NLP Engineer to join our EdTech team. The ideal candidate has 8-14 years of experience and is proficient in Python, BERT, spaCy, NLP, Deep Learning, Transformers, Machine Learning. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Content Strategist,Marketing,SEO; Copywriting; Social Media; Research; Analytics; Content Marketing,Junior,"We are seeking a Junior Content Strategist to join our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in SEO, Copywriting, Social Media, Research, Analytics, Content Marketing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Intern Full Stack Developer,Software Engineering,Docker; Git; React; JavaScript; Node.js; TypeScript,Intern,"We are seeking a Intern Full Stack Developer to join our SaaS team. The ideal candidate has 0-1 years of experience and is proficient in Docker, Git, React, JavaScript, Node.js, TypeScript. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Cloud Engineer,Cloud & Infrastructure,Monitoring; Terraform; CI/CD; Kubernetes; AWS; Networking; Docker,Intern,"We are seeking a Intern Cloud Engineer to join our Fintech team. The ideal candidate has 0-1 years of experience and is proficient in Monitoring, Terraform, CI/CD, Kubernetes, AWS, Networking, Docker. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Mid-level Program Manager,Product & Management,Leadership; Budgeting; Risk Management; Roadmapping; Stakeholder Management,Mid-level,"We are seeking a Mid-level Program Manager to join our Fintech team. The ideal candidate has 3-6 years of experience and is proficient in Leadership, Budgeting, Risk Management, Roadmapping, Stakeholder Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Mid-level Sales Engineer,Business,Negotiation; Cloud; Solution Design; Presentations; Communication,Mid-level,"We are seeking a Mid-level Sales Engineer to join our Healthcare team. The ideal candidate has 3-6 years of experience and is proficient in Negotiation, Cloud, Solution Design, Presentations, Communication. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Junior HR Specialist,Business,Onboarding; Payroll; Employee Relations; Conflict Resolution; Performance Management; Recruitment; Training,Junior,"We are seeking a Junior HR Specialist to join our EdTech team. The ideal candidate has 1-3 years of experience and is proficient in Onboarding, Payroll, Employee Relations, Conflict Resolution, Performance Management, Recruitment, Training. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Intern DevOps Engineer,Software Engineering,Bash; Monitoring; Kubernetes; Linux; CI/CD; AWS; Jenkins,Intern,"We are seeking a Intern DevOps Engineer to join our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in Bash, Monitoring, Kubernetes, Linux, CI/CD, AWS, Jenkins. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior NLP Engineer,Data & AI,spaCy; PyTorch; Transformers; NLP; Python; Tokenization,Senior,"We are seeking a Senior NLP Engineer to join our SaaS team. The ideal candidate has 6-10 years of experience and is proficient in spaCy, PyTorch, Transformers, NLP, Python, Tokenization. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Mid-level Financial Analyst,Business,SQL; Reporting; Power BI; Financial Modeling; Excel; Budgeting; Forecasting,Mid-level,"We are seeking a Mid-level Financial Analyst to join our SaaS team. The ideal candidate has 3-6 years of experience and is proficient in SQL, Reporting, Power BI, Financial Modeling, Excel, Budgeting, Forecasting. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Principal SEO Specialist,Marketing,SEO; Keyword Research; SEMrush; HTML; On-page SEO; Link Building; Content Strategy,Principal,"We are seeking a Principal SEO Specialist to join our Fintech team. The ideal candidate has 12-20 years of experience and is proficient in SEO, Keyword Research, SEMrush, HTML, On-page SEO, Link Building, Content Strategy. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Principal Machine Learning Engineer,Data & AI,Model Deployment; Deep Learning; Docker; PyTorch; Machine Learning,Principal,"We are seeking a Principal Machine Learning Engineer to join our EdTech team. The ideal candidate has 12-20 years of experience and is proficient in Model Deployment, Deep Learning, Docker, PyTorch, Machine Learning. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Interaction Designer,Design,After Effects; Prototyping; Usability Testing; User Research; UX Design,Junior,"We are seeking a Junior Interaction Designer to join our Startup team. The ideal candidate has 1-3 years of experience and is proficient in After Effects, Prototyping, Usability Testing, User Research, UX Design. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving design initiatives."
Intern Software Architect,Software Engineering,Scalability; Microservices; Leadership; Java; Kafka,Intern,"We are seeking a Intern Software Architect to join our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in Scalability, Microservices, Leadership, Java, Kafka. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Junior Database Administrator,Cloud & Infrastructure,MongoDB; Security; Oracle; PostgreSQL; Replication; Backup & Recovery; MySQL,Junior,"We are seeking a Junior Database Administrator to join our E-commerce team. The ideal candidate has 1-3 years of experience and is proficient in MongoDB, Security, Oracle, PostgreSQL, Replication, Backup & Recovery, MySQL. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Principal Machine Learning Engineer,Data & AI,Machine Learning; PyTorch; Docker; Model Deployment; SQL; Scikit-learn,Principal,"We are seeking a Principal Machine Learning Engineer to join our Gaming team. The ideal candidate has 12-20 years of experience and is proficient in Machine Learning, PyTorch, Docker, Model Deployment, SQL, Scikit-learn. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Intern SEO Specialist,Marketing,SEO; Keyword Research; On-page SEO; HTML; Google Analytics; Link Building,Intern,"We are seeking a Intern SEO Specialist to join our Enterprise team. The ideal candidate has 0-1 years of experience and is proficient in SEO, Keyword Research, On-page SEO, HTML, Google Analytics, Link Building. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Mid-level Business Intelligence Analyst,Data & AI,Tableau; DAX; ETL; Python; Excel; Power BI,Mid-level,"We are seeking a Mid-level Business Intelligence Analyst to join our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in Tableau, DAX, ETL, Python, Excel, Power BI. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Junior Frontend Developer,Software Engineering,TypeScript; Webpack; Accessibility; React; CSS; JavaScript; Jest,Junior,"We are seeking a Junior Frontend Developer to join our Fintech team. The ideal candidate has 1-3 years of experience and is proficient in TypeScript, Webpack, Accessibility, React, CSS, JavaScript, Jest. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Principal QA Engineer,Software Engineering,Python; Jira; CI/CD; Test Automation; Manual Testing; Bug Tracking; Postman,Principal,"We are seeking a Principal QA Engineer to join our Healthcare team. The ideal candidate has 12-20 years of experience and is proficient in Python, Jira, CI/CD, Test Automation, Manual Testing, Bug Tracking, Postman. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Senior Business Analyst,Business,Agile; SQL; Documentation; UML; Data Analysis; Stakeholder Management,Senior,"We are seeking a Senior Business Analyst to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Agile, SQL, Documentation, UML, Data Analysis, Stakeholder Management. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Intern Computer Vision Engineer,Data & AI,TensorFlow; Image Processing; Deep Learning; OpenCV; C++; Python,Intern,"We are seeking a Intern Computer Vision Engineer to join our E-commerce team. The ideal candidate has 0-1 years of experience and is proficient in TensorFlow, Image Processing, Deep Learning, OpenCV, C++, Python. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Mid-level Frontend Developer,Software Engineering,Accessibility; Sass; TypeScript; CSS; Webpack; HTML; React,Mid-level,"We are seeking a Mid-level Frontend Developer to join our Enterprise team. The ideal candidate has 3-6 years of experience and is proficient in Accessibility, Sass, TypeScript, CSS, Webpack, HTML, React. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving software engineering initiatives."
Intern Database Administrator,Cloud & Infrastructure,PostgreSQL; MongoDB; MySQL; Linux; Oracle; SQL; Backup & Recovery,Intern,"We are seeking a Intern Database Administrator to join our Gaming team. The ideal candidate has 0-1 years of experience and is proficient in PostgreSQL, MongoDB, MySQL, Linux, Oracle, SQL, Backup & Recovery. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Senior Network Engineer,Cloud & Infrastructure,Security; Switching; Routing; Firewalls; Linux; Networking; VPN,Senior,"We are seeking a Senior Network Engineer to join our Gaming team. The ideal candidate has 6-10 years of experience and is proficient in Security, Switching, Routing, Firewalls, Linux, Networking, VPN. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving cloud & infrastructure initiatives."
Junior Machine Learning Engineer,Data & AI,PyTorch; Python; Model Deployment; Docker; TensorFlow,Junior,"We are seeking a Junior Machine Learning Engineer to join our Gaming team. The ideal candidate has 1-3 years of experience and is proficient in PyTorch, Python, Model Deployment, Docker, TensorFlow. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving data & ai initiatives."
Mid-level Content Strategist,Marketing,Research; Storytelling; CMS; Social Media; Brand Voice; Editorial Planning,Mid-level,"We are seeking a Mid-level Content Strategist to join our E-commerce team. The ideal candidate has 3-6 years of experience and is proficient in Research, Storytelling, CMS, Social Media, Brand Voice, Editorial Planning. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Intern Sales Engineer,Business,Communication; Solution Design; Negotiation; Customer Success; APIs,Intern,"We are seeking a Intern Sales Engineer to join our EdTech team. The ideal candidate has 0-1 years of experience and is proficient in Communication, Solution Design, Negotiation, Customer Success, APIs. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving business initiatives."
Principal Digital Marketing Specialist,Marketing,Campaign Management; Social Media; Google Ads; Analytics; SEO; A/B Testing,Principal,"We are seeking a Principal Digital Marketing Specialist to join our Startup team. The ideal candidate has 12-20 years of experience and is proficient in Campaign Management, Social Media, Google Ads, Analytics, SEO, A/B Testing. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
Lead Project Manager,Product & Management,Planning; Risk Management; Stakeholder Management; Agile; Gantt Charts; Communication; Leadership,Lead,"We are seeking a Lead Project Manager to join our Fintech team. The ideal candidate has 8-14 years of experience and is proficient in Planning, Risk Management, Stakeholder Management, Agile, Gantt Charts, Communication, Leadership. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving product & management initiatives."
Junior Growth Marketer,Marketing,Experimentation; Funnel Optimization; A/B Testing; Email Marketing; Analytics,Junior,"We are seeking a Junior Growth Marketer to join our Enterprise team. The ideal candidate has 1-3 years of experience and is proficient in Experimentation, Funnel Optimization, A/B Testing, Email Marketing, Analytics. Responsibilities include collaborating with cross-functional teams, delivering high-quality work, and driving marketing initiatives."
